0.001	1.0000000000000001e-28	4.4059350196350384e-7
0.001	1.0715193052376064e-28	5.410177816823793e-7
0.001	1.148153621496883e-28	6.642320667065013e-7
0.001	1.2302687708123816e-28	8.153765965870177e-7
0.001	1.3182567385564073e-28	1.0007404846633559e-6
0.001	1.4125375446227546e-28	1.2280089315456542e-6
0.001	1.5135612484362082e-28	1.50657870560617e-6
0.001	1.6218100973589302e-28	1.847927108438196e-6
0.001	1.7378008287493758e-28	2.2660700042496577e-6
0.001	1.8620871366628676e-28	2.778086451133147e-6
0.001	1.99526231496888e-28	3.404808250493367e-6
0.001	2.1379620895022325e-28	4.171616994806492e-6
0.001	2.290867652767773e-28	5.10937109502432e-6
0.001	2.4547089156850307e-28	6.255594373018064e-6
0.001	2.6302679918953823e-28	7.655842548113753e-6
0.001	2.8183829312644537e-28	9.365379129295728e-6
0.001	3.0199517204020168e-28	0.000011451114070421916
0.001	3.235936569296283e-28	0.000013993938951288919
0.001	3.4673685045253165e-28	0.000017091575155887512
0.001	3.7153522909717256e-28	0.000020861695272699828
0.001	3.981071705534973e-28	0.000025445927205701494
0.001	4.265795188015927e-28	0.000031014055796960576
0.001	4.570881896148751e-28	0.000037769442000298846
0.001	4.897788193684463e-28	0.000045954907556418615
0.001	5.248074602497725e-28	0.000055859231282810396
0.001	5.62341325190349e-28	0.00006782491709207294
0.001	6.025595860743579e-28	0.00008225703048345579
0.001	6.456542290346556e-28	0.00009963189501447538
0.001	6.9183097091893675e-28	0.00012050771923830494
0.001	7.413102413009173e-28	0.00014553534783750706
0.001	7.943282347242815e-28	0.00017546897903496613
0.001	8.511380382023766e-28	0.00021117798400895315
0.001	9.1201083935591e-28	0.0002536571043194991
0.001	9.772372209558106e-28	0.00030403735405708097
0.001	1.0471285480508997e-27	0.0003635941489905013
0.001	1.1220184543019631e-27	0.00043375360575367497
0.001	1.2022644346174129e-27	0.0005160970020223358
0.001	1.2882495516931343e-27	0.0006123623468680406
0.001	1.3803842646028848e-27	0.0007244408617532367
0.001	1.4791083881682076e-27	0.0008543760461819332
0.001	1.5848931924611137e-27	0.0010043574660726531
0.001	1.6982436524617443e-27	0.0011767137872933544
0.001	1.8197008586099834e-27	0.0013739209570945285
0.001	1.9498445997580447e-27	0.0015986015540102759
0.001	2.0892961308540396e-27	0.0018535456472977508
0.001	2.2387211385683397e-27	0.0021417394153648915
0.001	2.398832919019491e-27	0.0024663931773219964
0.001	2.5703957827688635e-27	0.002830982797966624
0.001	2.7542287033381654e-27	0.00323926200336406
0.001	2.9512092266663852e-27	0.0036952288520282275
0.001	3.162277660168379e-27	0.004203070903306658
0.001	3.388441561392026e-27	0.0047670078877530605
0.001	3.630780547701015e-27	0.005391081051261106
0.001	3.890451449942806e-27	0.006078908674960545
0.001	4.168693834703355e-27	0.0068334980874761465
0.001	4.4668359215096325e-27	0.007657044348314412
0.001	4.786300923226386e-27	0.00855089669044146
0.001	5.128613839913647e-27	0.009515583992920117
0.001	5.495408738576243e-27	0.010550731842549605
0.001	5.8884365535558894e-27	0.011654888840161186
0.001	6.309573444801931e-27	0.01282524753126171
0.001	6.760829753919814e-27	0.014057383758716931
0.001	7.244359600749901e-27	0.015345278947775277
0.001	7.762471166286916e-27	0.016681476837470743
0.001	8.317637711026714e-27	0.018057352084377903
0.001	8.912509381337456e-27	0.01946317519360929
0.001	9.549925860214358e-27	0.02088827967332152
0.001	1.0232929922807544e-26	0.022321416450992407
0.001	1.0964781961431851e-26	0.02375131768285102
0.001	1.1748975549395294e-26	0.025167024315888256
0.001	1.2589254117941667e-26	0.026558266651128155
0.001	1.3489628825916527e-26	0.02791603013506172
0.001	1.4454397707459273e-26	0.029232813760926325
0.001	1.5488166189124808e-26	0.03050292238259835
0.001	1.6595869074375608e-26	0.03172266044250756
0.001	1.7782794100389226e-26	0.032890357654897354
0.001	1.9054607179632465e-26	0.034006234129472984
0.001	2.0417379446695297e-26	0.03507225090469843
0.001	2.1877616239495525e-26	0.03609180112324296
0.001	2.3442288153199234e-26	0.03706922459698151
0.001	2.5118864315095808e-26	0.03800958957915154
0.001	2.691534803926916e-26	0.03891814522900338
0.001	2.8840315031266055e-26	0.039800041233362754
0.001	3.090295432513589e-26	0.040660018935811504
0.001	3.311311214825911e-26	0.04150223174591935
0.001	3.5481338923357537e-26	0.04233014965728074
0.001	3.80189396320561e-26	0.04314650295014062
0.001	4.073802778041128e-26	0.04395326150637039
0.001	4.3651583224016584e-26	0.044751911946201026
0.001	4.6773514128719835e-26	0.04554331982445529
0.001	5.011872336272723e-26	0.04632799980861939
0.001	5.370317963702526e-26	0.04710622471105241
0.001	5.754399373371571e-26	0.04787801014290359
0.001	6.165950018614822e-26	0.048643249945782986
0.001	6.60693448007596e-26	0.04940182234241062
0.001	7.079457843841376e-26	0.05015346594767326
0.001	7.585775750291831e-26	0.05089798808676802
0.001	8.128305161640991e-26	0.05163518581177738
0.001	8.709635899560801e-26	0.05236473824211367
0.001	9.332543007969912e-26	0.05308645535046908
0.001	9.999999999999999e-26	0.053800127830358445
0.0010720135781591528	1.0000000000000001e-28	5.063352607450314e-7
0.0010720135781591528	1.0715193052376064e-28	6.217428623748885e-7
0.0010720135781591528	1.148153621496883e-28	7.63345133539442e-7
0.0010720135781591528	1.2302687708123816e-28	9.370403382757074e-7
0.0010720135781591528	1.3182567385564073e-28	1.1500622830507706e-6
0.0010720135781591528	1.4125375446227546e-28	1.4112396814794064e-6
0.0010720135781591528	1.5135612484362082e-28	1.7313799094625928e-6
0.0010720135781591528	1.6218100973589302e-28	2.12366268455653e-6
0.0010720135781591528	1.7378008287493758e-28	2.6041975609465204e-6
0.0010720135781591528	1.8620871366628676e-28	3.192607054667297e-6
0.0010720135781591528	1.99526231496888e-28	3.912856342159955e-6
0.0010720135781591528	2.1379620895022325e-28	4.7940733463775066e-6
0.0010720135781591528	2.290867652767773e-28	5.871746859053449e-6
0.0010720135781591528	2.4547089156850307e-28	7.189000601468714e-6
0.0010720135781591528	2.6302679918953823e-28	8.798202069903544e-6
0.0010720135781591528	2.8183829312644537e-28	0.00001076282322180767
0.0010720135781591528	3.0199517204020168e-28	0.000013159753725307425
0.0010720135781591528	3.235936569296283e-28	0.000016082018286686513
0.0010720135781591528	3.4673685045253165e-28	0.000019641834519584903
0.0010720135781591528	3.7153522909717256e-28	0.000023974552810951154
0.0010720135781591528	3.981071705534973e-28	0.000029242760028605676
0.0010720135781591528	4.265795188015927e-28	0.00003564170846094535
0.0010720135781591528	4.570881896148751e-28	0.00004340520136083805
0.0010720135781591528	4.897788193684463e-28	0.000052811986154934866
0.0010720135781591528	5.248074602497725e-28	0.00006419405091595836
0.0010720135781591528	5.62341325190349e-28	0.00007794526855038812
0.0010720135781591528	6.025595860743579e-28	0.00009453086650741465
0.0010720135781591528	6.456542290346556e-28	0.00011449830034856124
0.0010720135781591528	6.9183097091893675e-28	0.0001384890792966088
0.0010720135781591528	7.413102413009173e-28	0.00016725115019804548
0.0010720135781591528	7.943282347242815e-28	0.00020165134754805152
0.0010720135781591528	8.511380382023766e-28	0.00024268848561898265
0.0010720135781591528	9.1201083935591e-28	0.0002915060607345584
0.0010720135781591528	9.772372209558106e-28	0.0003494039421361795
0.0010720135781591528	1.0471285480508997e-27	0.0004178471671166703
0.0010720135781591528	1.1220184543019631e-27	0.0004984753420061228
0.0010720135781591528	1.2022644346174129e-27	0.0005931056438407303
0.0010720135781591528	1.2882495516931343e-27	0.0007037347307370985
0.0010720135781591528	1.3803842646028848e-27	0.0008325369994228
0.0010720135781591528	1.4791083881682076e-27	0.0009818603734131754
0.0010720135781591528	1.5848931924611137e-27	0.0011542205894798934
0.0010720135781591528	1.6982436524617443e-27	0.0013522951665763442
0.0010720135781591528	1.8197008586099834e-27	0.0015789279139163562
0.0010720135781591528	1.9498445997580447e-27	0.0018371335326982138
0.0010720135781591528	2.0892961308540396e-27	0.002130118220439687
0.0010720135781591528	2.2387211385683397e-27	0.002461314971005494
0.0010720135781591528	2.398832919019491e-27	0.0028344126626723572
0.0010720135781591528	2.5703957827688635e-27	0.0032534028648858147
0.0010720135781591528	2.7542287033381654e-27	0.003722601761676605
0.0010720135781591528	2.9512092266663852e-27	0.004246603996225839
0.0010720135781591528	3.162277660168379e-27	0.004830224419832506
0.0010720135781591528	3.388441561392026e-27	0.005478300018841523
0.0010720135781591528	3.630780547701015e-27	0.0061954964303663025
0.0010720135781591528	3.890451449942806e-27	0.006985970529989407
0.0010720135781591528	4.168693834703355e-27	0.007853147040412933
0.0010720135781591528	4.4668359215096325e-27	0.008799574238140538
0.0010720135781591528	4.786300923226386e-27	0.009826804305547646
0.0010720135781591528	5.128613839913647e-27	0.0109354366493846
0.0010720135781591528	5.495408738576243e-27	0.012125037974665388
0.0010720135781591528	5.8884365535558894e-27	0.013393949384023003
0.0010720135781591528	6.309573444801931e-27	0.01473893517757274
0.0010720135781591528	6.760829753919814e-27	0.01615493088519626
0.0010720135781591528	7.244359600749901e-27	0.01763498993467998
0.0010720135781591528	7.762471166286916e-27	0.019170560851392883
0.0010720135781591528	8.317637711026714e-27	0.020751736472387736
0.0010720135781591528	8.912509381337456e-27	0.02236732717154321
0.0010720135781591528	9.549925860214358e-27	0.024005074565092578
0.0010720135781591528	1.0232929922807544e-26	0.025652070024040626
0.0010720135781591528	1.0964781961431851e-26	0.02729534057010754
0.0010720135781591528	1.1748975549395294e-26	0.028922269743968304
0.0010720135781591528	1.2589254117941667e-26	0.03052111701436341
0.0010720135781591528	1.3489628825916527e-26	0.03208146035464715
0.0010720135781591528	1.4454397707459273e-26	0.03359472489042515
0.0010720135781591528	1.5488166189124808e-26	0.03505434796047504
0.0010720135781591528	1.6595869074375608e-26	0.03645609300307624
0.0010720135781591528	1.7782794100389226e-26	0.037798024015131576
0.0010720135781591528	1.9054607179632465e-26	0.03908040423033657
0.0010720135781591528	2.0417379446695297e-26	0.04030550680132587
0.0010720135781591528	2.1877616239495525e-26	0.041477158061252885
0.0010720135781591528	2.3442288153199234e-26	0.042600446535095704
0.0010720135781591528	2.5118864315095808e-26	0.04368111618957635
0.0010720135781591528	2.691534803926916e-26	0.04472522793453623
0.0010720135781591528	2.8840315031266055e-26	0.045738706023724804
0.0010720135781591528	3.090295432513589e-26	0.04672700794511186
0.0010720135781591528	3.311311214825911e-26	0.04769490070979708
0.0010720135781591528	3.5481338923357537e-26	0.04864635848484997
0.0010720135781591528	3.80189396320561e-26	0.04958450048073378
0.0010720135781591528	4.073802778041128e-26	0.05051166682334954
0.0010720135781591528	4.3651583224016584e-26	0.05142946257988084
0.0010720135781591528	4.6773514128719835e-26	0.05233895422150438
0.0010720135781591528	5.011872336272723e-26	0.0532407181846321
0.0010720135781591528	5.370317963702526e-26	0.054135066780846376
0.0010720135781591528	5.754399373371571e-26	0.05502199461645263
0.0010720135781591528	6.165950018614822e-26	0.05590144213804122
0.0010720135781591528	6.60693448007596e-26	0.05677315862986768
0.0010720135781591528	7.079457843841376e-26	0.05763697742493063
0.0010720135781591528	7.585775750291831e-26	0.05849259802186309
0.0010720135781591528	8.128305161640991e-26	0.05933977052856156
0.0010720135781591528	8.709635899560801e-26	0.06017818207264763
0.0010720135781591528	9.332543007969912e-26	0.06100761396211676
0.0010720135781591528	9.999999999999999e-26	0.061827775291045314
0.0011492131117575902	1.0000000000000001e-28	5.818883358891751e-7
0.0011492131117575902	1.0715193052376064e-28	7.145158602522118e-7
0.0011492131117575902	1.148153621496883e-28	8.772432318085427e-7
0.0011492131117575902	1.2302687708123816e-28	1.0768595951744285e-6
0.0011492131117575902	1.3182567385564073e-28	1.3216663100847047e-6
0.0011492131117575902	1.4125375446227546e-28	1.6218177682211984e-6
0.0011492131117575902	1.5135612484362082e-28	1.9897219220482346e-6
0.0011492131117575902	1.6218100973589302e-28	2.440540187537816e-6
0.0011492131117575902	1.7378008287493758e-28	2.992772892860409e-6
0.0011492131117575902	1.8620871366628676e-28	3.668988353992441e-6
0.0011492131117575902	1.99526231496888e-28	4.496702903555228e-6
0.0011492131117575902	2.1379620895022325e-28	5.509409726499612e-6
0.0011492131117575902	2.290867652767773e-28	6.7478982357199304e-6
0.0011492131117575902	2.4547089156850307e-28	8.261696879442613e-6
0.0011492131117575902	2.6302679918953823e-28	0.000010110996480544962
0.0011492131117575902	2.8183829312644537e-28	0.000012368763335460908
0.0011492131117575902	3.0199517204020168e-28	0.000015123363969563087
0.0011492131117575902	3.235936569296283e-28	0.000018481651718915828
0.0011492131117575902	3.4673685045253165e-28	0.00002257267223956326
0.0011492131117575902	3.7153522909717256e-28	0.000027551848875497473
0.0011492131117575902	3.981071705534973e-28	0.000033606162534861705
0.0011492131117575902	4.265795188015927e-28	0.000040959965327840936
0.0011492131117575902	4.570881896148751e-28	0.00004988182238655673
0.0011492131117575902	4.897788193684463e-28	0.00006069220573241145
0.0011492131117575902	5.248074602497725e-28	0.00007377268763379539
0.0011492131117575902	5.62341325190349e-28	0.00008957572178375243
0.0011492131117575902	6.025595860743579e-28	0.00010863599819612486
0.0011492131117575902	6.456542290346556e-28	0.00013158286439652844
0.0011492131117575902	6.9183097091893675e-28	0.00015915342836624456
0.0011492131117575902	7.413102413009173e-28	0.00019220713268691466
0.0011492131117575902	7.943282347242815e-28	0.00023174004926669958
0.0011492131117575902	8.511380382023766e-28	0.00027890066762302
0.0011492131117575902	9.1201083935591e-28	0.0003350025169041083
0.0011492131117575902	9.772372209558106e-28	0.0004015391795323351
