0.001	1.0000000000000001e-28	6.422820115661798e-8
0.001	1.0715193052376064e-28	7.901795008844283e-8
0.001	1.148153621496883e-28	9.721331632742263e-8
0.001	1.2302687708123816e-28	1.1959850718473346e-7
0.001	1.3182567385564073e-28	1.4713830842515787e-7
0.001	1.4125375446227546e-28	1.8101966584563203e-7
0.001	1.5135612484362082e-28	2.2270284179277362e-7
0.001	1.6218100973589302e-28	2.7398435142882e-7
0.001	1.7378008287493758e-28	3.3707439125416206e-7
0.001	1.8620871366628676e-28	4.146920970005896e-7
0.001	1.99526231496888e-28	5.101827364425246e-7
0.001	2.1379620895022325e-28	6.276618880528418e-7
0.001	2.290867652767773e-28	7.721928195005477e-7
0.001	2.4547089156850307e-28	9.500047108770859e-7
0.001	2.6302679918953823e-28	1.168761127916725e-6
0.001	2.8183829312644537e-28	1.437890316215402e-6
0.001	3.0199517204020168e-28	1.7689915518933488e-6
0.001	3.235936569296283e-28	2.1763350621253183e-6
0.001	3.4673685045253165e-28	2.677477061756801e-6
0.001	3.7153522909717256e-28	3.2940164136458875e-6
0.001	3.981071705534973e-28	4.0525255242519385e-6
0.001	4.265795188015927e-28	4.985695595407229e-6
0.001	4.570881896148751e-28	6.1337455918063645e-6
0.001	4.897788193684463e-28	7.546155649707472e-6
0.001	5.248074602497725e-28	9.283799635524517e-6
0.001	5.62341325190349e-28	0.000011421568766065183
0.001	6.025595860743579e-28	0.000014051599366576117
0.001	6.456542290346556e-28	0.000017287243880665634
0.001	6.9183097091893675e-28	0.000021267956279800383
0.001	7.413102413009173e-28	0.000026165302430041443
0.001	7.943282347242815e-28	0.00003219035445854134
0.001	8.511380382023766e-28	0.000039602787811724525
0.001	9.1201083935591e-28	0.00004872207308187393
0.001	9.772372209558106e-28	0.00005994124496186802
0.001	1.0471285480508997e-27	0.00007374384176020122
0.001	1.1220184543019631e-27	0.00009072474555730545
0.001	1.2022644346174129e-27	0.00011161582119905234
0.001	1.2882495516931343e-27	0.0001373174591497727
0.001	1.3803842646028848e-27	0.00016893738167927017
0.001	1.4791083881682076e-27	0.0002078383849028178
0.001	1.5848931924611137e-27	0.00025569707432202064
0.001	1.6982436524617443e-27	0.0003145761253264742
0.001	1.8197008586099834e-27	0.0003870131830323231
0.001	1.9498445997580447e-27	0.00047613023297736316
0.001	2.0892961308540396e-27	0.0005857681564716735
0.001	2.2387211385683397e-27	0.0007206522698434413
0.001	2.398832919019491e-27	0.0008865959822034435
0.001	2.5703957827688635e-27	0.0010907513492326257
0.001	2.7542287033381654e-27	0.001341917321682367
0.001	2.9512092266663852e-27	0.0016509189738780103
0.001	3.162277660168379e-27	0.002031074056703738
0.001	3.388441561392026e-27	0.002498766983169827
0.001	3.630780547701015e-27	0.0030741549849309067
0.001	3.890451449942806e-27	0.0037820368745976997
0.001	4.168693834703355e-27	0.004652921856878415
0.001	4.4668359215096325e-27	0.005724344453547873
0.001	4.786300923226386e-27	0.007042482214573025
0.001	5.128613839913647e-27	0.008664145937590784
0.001	5.495408738576243e-27	0.010659228172778902
0.001	5.8884365535558894e-27	0.013113715541933423
0.001	6.309573444801931e-27	0.016133394700557656
0.001	6.760829753919814e-27	0.01984841166728603
0.001	7.244359600749901e-27	0.024418881024490153
0.001	7.762471166286916e-27	0.030041786742613288
0.001	8.317637711026714e-27	0.03695947204884259
0.001	8.912509381337456e-27	0.04547008424740414
0.001	9.549925860214358e-27	0.05594042465578923
0.001	1.0232929922807544e-26	0.06882175748000063
0.001	1.0964781961431851e-26	0.08466925898006812
0.001	1.1748975549395294e-26	0.10416594517100353
0.001	1.2589254117941667e-26	0.12815210932604024
0.001	1.3489628825916527e-26	0.15766153801756141
0.001	1.4454397707459273e-26	0.1939660665812551
0.001	1.5488166189124808e-26	0.23863039431223293
0.001	1.6595869074375608e-26	0.29357952188898545
0.001	1.7782794100389226e-26	0.36118171753004863
0.001	1.9054607179632465e-26	0.44435058766559726
0.001	2.0417379446695297e-26	0.5466706512971146
0.001	2.1877616239495525e-26	0.6725518302105049
0.001	2.3442288153199234e-26	0.8274195134606969
0.001	2.5118864315095808e-26	1.017948387771469
0.001	2.691534803926916e-26	1.2523501117740496
0.001	2.8840315031266055e-26	1.5407272326390082
0.001	3.090295432513589e-26	1.8955085986559528
0.001	3.311311214825911e-26	2.3319850337327632
0.001	3.5481338923357537e-26	2.868968361003274
0.001	3.80189396320561e-26	3.5296021789911074
0.001	4.073802778041128e-26	4.342359334204102
0.001	4.3651583224016584e-26	5.342269080516949
0.001	4.6773514128719835e-26	6.572426815036585
0.001	5.011872336272723e-26	8.085851458989394
0.001	5.370317963702526e-26	9.947770535422368
0.001	5.754399373371571e-26	12.238431428937728
0.001	6.165950018614822e-26	15.056559990750829
0.001	6.60693448007596e-26	18.52361555248387
0.001	7.079457843841376e-26	22.789025736755427
0.001	7.585775750291831e-26	28.036626681169814
0.001	8.128305161640991e-26	34.49258624476848
0.001	8.709635899560801e-26	42.43515168149133
0.001	9.332543007969912e-26	52.206641898425396
0.001	9.999999999999999e-26	64.22820115661797
0.0010720135781591528	1.0000000000000001e-28	7.381187622885071e-8
0.0010720135781591528	1.0715193052376064e-28	9.080844623942387e-8
0.0010720135781591528	1.148153621496883e-28	1.1171879553435819e-7
